Date,Location,nursultan,almaty,Latitude,Longitude,Number of Protesters,Number of Arrests,Type,protest_type,Issue 1,issue1,Issue 2,issue2,Issue 3,issue3,Groups Linked,Groups Linked 2,groups_linked,Target 1,Target 2,Target Type,target_type,Response 1,response1,Response 2,response2,Source,Source Type,Description
21 February 2020,Kaskelen,0,0,43.20054,76.635562,20,0,Sit-In,Non-Violent,Human Rights,Human Rights,Political Prisoners,Justice,,,Democratic Party of Kazakhstan,,1,Police,,Law Enforcement,Justice System,Monitoring,Cautious,,,https://rus.azattyq.org/a/30447988.html,Online Search,"On the nights of February 21-22, a group of people outside the Karasai district police station in Kaskelen demanded the release of activists linked to the Democratic Party. About 20 people chanted ""Freedom!"" and threatened to go on a hunger strike if political detainees were not released."
21 February 2020,Nur-Sultan (Astana),1,0,51.170422,71.420768,100,0,Rally,Rally,Welfare,Government Services,,,,,,,0,National Government,,National Government,National Government,Meeting,Constructive,Promise,Constructive,https://rus.azattyq.org/a/30447736.html,Online Search,About a hundred mothers raising children with disabilities came to the Zhanuya State Center in Nur-Sultan (Astana) on February 21. They demanded rental housing for families with disabled children and a reduced retirement age of 50 years for those with disabled children.
20 February 2020,Akzhar,0,0,47.5817,83.6878,30,0,Confrontation,Violent,Covid-19,Covid-19,,,,,,,0,Local Government,,Local Government,Local Government,Monitoring,Cautious,,,https://www.youtube.com/watch?v=T7b81mtkrqY,ACLED,Dozens of residents gathered in Akzhar to protest a decision to keep coronavirus patients at the facility. Protesters demanded a complete shutdown of the border with China to prevent the spread of the virus.
20 February 2020,Kenkiyak,0,0,48.607908,57.112907,30,0,Strike,Disruptive,Income,Livelihood,China,China,Extractive Industries,Environment & Resource Extraction,,,0,CNPC,,Foreign Business,Foreign Actor,Unknown,Neutral,,,https://www.youtube.com/watch?v=vm7UryWL_9s,ACLED,Oil workers protested at the Kenkiyak oilfield in Temir demanding a pay rise from the Chinese CNPC oil company.
19 February 2020,Aktobe,0,0,50.283512,57.230814,30,0,Rally,Rally,Justice,Justice,,,,,,,0,Court System,,Judicial System,Justice System,Nothing,Neutral,,,https://rus.azattyq.org/a/30443369.html,Online Search,"Relatives of four policemen, who were previously prosecuted and charged with torture, protested outside the regional court claiming that the policemen were unable to properly defend themselves during their trial."
19 February 2020,Nur-Sultan (Astana),1,0,51.129619,71.427727,5,0,Rally,Rally,Justice,Justice,Political Prisoners,Justice,,,,,0,Ministry of Internal Affairs,,Law Enforcement,Justice System,Nothing,Neutral,,,https://rus.azattyq.org/a/30443793.html,Online Search,Activists in Nur-Sultan (Astana) gathered to demand an explanation for the detention of protesters on February 17.
19 February 2020,Zaysan,0,0,47.472033,84.880896,35,0,Rally,Rally,Covid-19,Covid-19,China,China,,,,,0,Local Government,,Local Government,Local Government,Unknown,Neutral,,,https://rus.azattyq.org/a/30444719.html,Online Search,Residents of Saryterek on the Chinese border took to the streets on February 19 demanding not to allow those who arrived from other countries to undergo coronavirus quarantine in local hospitals.
18 February 2020,Zhanaozen,0,0,43.33951,52.854207,20,0,Rally,Rally,Human Rights,Human Rights,Repression,Justice,,,Democratic Party of Kazakhstan,,1,National Government,,National Government,National Government,Meeting,Constructive,,,https://rus.azattyq.org/a/30441411.html,Online Search,Residents of Zhanoezen came to the local governor’s office to protest political pressure against the Democratic Party of Kazakhstan.
17 February 2020,Nur-Sultan (Astana),1,0,51.124152,71.439193,60,0,March,Non-Violent,Human Rights,Human Rights,Welfare,Government Services,,,,,0,House of Ministries,,National Government,National Government,Meeting,Constructive,,,https://rus.azattyq.org/a/30438003.html,Online Search,Police blocked around 60 protesters from reaching the residence of the President of Kazakhstan. Police officers who had gathered at the towers of the House of Ministries blocked their way to the presidential residence.
12 February 2020,Almaty,0,1,43.339901,76.94844,1,0,Rally,Rally,Freedom of Assembly,Human Rights,Human Rights,Human Rights,,,,,0,Police,,Law Enforcement,Justice System,Intimidation,Violent,,,https://rus.azattyq.org/a/kazakhstan-arrests-of-opposition-activists/30440773.html,Online Search,A group assaulted an activist at the Almaty-1 train station. The picketer said police stood by and refused to protect him.
12 February 2020,Nur-Sultan (Astana),1,0,51.17829,71.410779,30,0,Rally,Rally,Political Prisoners,Justice,Justice,Justice,,,,,0,Court System,,Judicial System,Justice System,Nothing,Neutral,,,https://rus.azattyq.org/a/30429982.html,ACLED,Supporters of an imprisoned activist demanded his early release.
11 February 2020,Nur-Sultan (Astana),1,0,51.129711,71.44403,40,0,Rally,Rally,Justice,Justice,,,,,,,0,Supreme Court,,Judicial System,Justice System,Nothing,Neutral,,,https://rus.azattyq.org/a/30429823.html,Online Search,Protesters gathered in Nur-Sultan (Astana) to demand the revision of court verdicts concerning their relatives.
8 February 2020,Masanchi,0,0,42.923834,75.313596,200,0,Rally,Rally,Repression,Justice,,,,,,,0,Police,,Law Enforcement,Justice System,Promise,Constructive,Meeting,Constructive,https://rus.azattyq.org/a/30423838.html,ACLED,Protesters gathered in Masanchi demanding the release of their fellow villagers from detention after deadly clashes on February 7. The governor of the Zhambyl region met with protesters and told them the villagers had been released.
7 February 2020,Karaganda,0,0,49.898279,73.086369,20,0,Rally,Rally,Income,Livelihood,,,,,,,0,Ministry of Health,,National Government,National Government,Promise,Constructive,,,https://rus.azattyq.org/a/30422306.html,Online Search,Ambulance drivers in Karaganda demanded a pay rise for working conditions during the Covid-19 emergency.
7 February 2020,Nur-Sultan (Astana),1,0,51.028307,71.462992,35,0,Confrontation,Violent,Covid-19,Covid-19,Labor,Livelihood,,,,,0,Nur-Sultan (Astana) Airport,,Business,Local Non-Gov Actor,Promise,Constructive,,,https://rus.azattyq.org/a/30421857.html,Online Search,Several dozen employees of the cleaning service responsible for the cleanliness of the airport in Nur-Sultan (Astana) gathered to protest on February 7. The protesters demanded PPEs necessary to protect against the coronavirus.
7 February 2020,Nur-Sultan (Astana),1,0,51.12574,71.44634,20,0,Rally,Rally,Financial Sector,Finance,,,,,,,0,National Bank,,National Government,National Government,Monitoring,Cautious,,,https://rus.azattyq.org/a/30422176.html,Online Search,Mortgage holders protested near the presidential administration office in Nur Sultan demanding a meeting with the president to resolve their debt issues. Protesters complained that their banks aren't complying with the state-initiated refinancing program for borrowers.
5 February 2020,Nur-Sultan (Astana),1,0,51.12574,71.44634,30,0,Rally,Rally,Financial Sector,Finance,,,,,,,0,National Bank,,National Government,National Government,Monitoring,Cautious,,,https://rus.azattyq.org/a/30418320.html,ACLED,Mortgage borrowers gathered outside the presidential administration office in Nur-Sultan (Astana) city demanding a meeting with the president regarding a refinancing program.
4 February 2020,Aktau,0,0,43.660253,51.162122,30,0,Rally,Rally,Income,Livelihood,Utilities,Government Services,,,,,0,Local Government,SK LTD LLP,Local Government,Local Government,Unknown,Neutral,,,https://www.lada.kz/aktau_news/society/83561-gazovyy-biznes-predprinimateli-mangistau-vozmutilis-umensheniem-obemov-postavki-szhizhennogo-gaza.html,ACLED,Gas station operators in Aktau gathered to protest against the unequal distribution of supplies.
4 February 2020,Nur-Sultan (Astana),1,0,51.12574,71.44634,23,0,Rally,Rally,Financial Sector,Finance,,,,,,,0,National Bank,,National Government,National Government,Monitoring,Cautious,,,https://rus.azattyq.org/a/30416643.html,Online Search,Mortgage borrowers across Kazakhstan gathered on Mengilik El street in Nur-Sultan (Astana) demanding a meeting with the president to discuss reforms to the country's court system. Protesters also called for the Kazakh authorities to write off their debts.
3 February 2020,Aktau,0,0,43.655019,51.146545,50,0,Rally,Rally,Utilities,Government Services,,,,,,,0,Local Government,,Local Government,Local Government,Nothing,Neutral,,,https://rus.azattyq.org/a/30414253.html,Online Search,Protesters demonstrated outside the Mangystau regional administration's office in Aktau demanding equal distribution of natural gas.
3 February 2020,Aktau,0,0,43.6553,51.147069,35,0,Rally,Rally,Utilities,Government Services,,,,,,,0,Local Government,,Local Government,Local Government,Meeting,Constructive,,,https://rus.azattyq.org/a/30414253.html,Online Search,"In Aktau, dozens of businessmen went to the local governor of Mangistau Oblast to protest inequitable gas volumes."
31 January 2020,Aktobe,0,0,50.284671,57.230477,35,0,Rally,Rally,Property,Property & Land,,,,,,,0,Ministry of Internal Affairs,,National Government,National Government,Promise,Constructive,,,"https://rus.azattyq.org/a/30409888.html
https://rus.azattyq.org/a/kazakhstan-protesty-voditeley-avto-s-inostrannymi-nomerami/30410027.html",Online Search,"A protest was held by car owners with foreign license plates. Hundreds of people protested against the authorities' decision to oblige car owners with license plates from Armenia, Belarus, Kyrgyzstan and Russia to register their vehicles in Kazakhstan by paying duties and taxes that exceed the cost of cars."
31 January 2020,Almaty,0,1,43.238282,76.944608,35,0,Rally,Rally,Property,Property & Land,,,,,,,0,Ministry of Internal Affairs,,National Government,National Government,Promise,Constructive,,,"https://rus.azattyq.org/a/30409888.html
https://rus.azattyq.org/a/kazakhstan-protesty-voditeley-avto-s-inostrannymi-nomerami/30410027.html",Online Search,"A protest was held by car owners with foreign license plates. Hundreds of people protested against the authorities' decision to oblige car owners with license plates from Armenia, Belarus, Kyrgyzstan and Russia to register their vehicles in Kazakhstan by paying duties and taxes that exceed the cost of cars."
31 January 2020,Atyrau,0,0,47.106655,51.916089,100,0,Rally,Rally,Property,Property & Land,,,,,,,0,Ministry of Internal Affairs,,National Government,National Government,Promise,Constructive,,,https://azh.kz/ru/news/view/65021,ACLED,Car owners in Atyrau protested against new vehicle registration fees.
31 January 2020,Nur-Sultan (Astana),1,0,51.167109,71.419885,35,0,Rally,Rally,Property,Property & Land,,,,,,,0,Ministry of Internal Affairs,,National Government,National Government,Promise,Constructive,,,"https://rus.azattyq.org/a/30409888.html
https://rus.azattyq.org/a/kazakhstan-protesty-voditeley-avto-s-inostrannymi-nomerami/30410027.html",Online Search,"A protest was held by car owners with foreign license plates. Hundreds of people protested against the authorities' decision to oblige car owners with license plates from Armenia, Belarus, Kyrgyzstan and Russia to register their vehicles in Kazakhstan by paying duties and taxes that exceed the cost of cars."
31 January 2020,Petropavl,0,0,54.860073,69.173581,100,0,Rally,Rally,Property,Property & Land,,,,,,,0,Ministry of Internal Affairs,,National Government,National Government,Promise,Constructive,,,"https://rus.azattyq.org/a/30409888.html
https://rus.azattyq.org/a/kazakhstan-protesty-voditeley-avto-s-inostrannymi-nomerami/30410027.html",Online Search,Car owners in Atyrau protested against new vehicle registration fees.
31 January 2020,Shymkent,0,0,42.315514,69.586907,35,0,Rally,Rally,Property,Property & Land,,,,,,,0,Ministry of Internal Affairs,,National Government,National Government,Promise,Constructive,,,"https://rus.azattyq.org/a/30409888.html
https://rus.azattyq.org/a/kazakhstan-protesty-voditeley-avto-s-inostrannymi-nomerami/30410027.html",Online Search,"A protest was held by car owners with foreign license plates. Hundreds of people protested against the authorities' decision to oblige car owners with license plates from Armenia, Belarus, Kyrgyzstan and Russia to register their vehicles in Kazakhstan by paying duties and taxes that exceed the cost of cars."
31 January 2020,Uralsk,0,0,51.203944,51.369798,35,0,Rally,Rally,Property,Property & Land,,,,,,,0,Ministry of Internal Affairs,,National Government,National Government,Promise,Constructive,,,"https://rus.azattyq.org/a/30409888.html
https://rus.azattyq.org/a/kazakhstan-protesty-voditeley-avto-s-inostrannymi-nomerami/30410027.html",Online Search,"A protest was held by car owners with foreign license plates. Hundreds of people protested against the authorities' decision to oblige car owners with license plates from Armenia, Belarus, Kyrgyzstan and Russia to register their vehicles in Kazakhstan by paying duties and taxes that exceed the cost of cars."
27 January 2020,Uralsk,0,0,51.204133,51.371138,20,0,Rally,Rally,Human Rights,Human Rights,Welfare,Government Services,Political Prisoners,Justice,,,0,National Government,,National Government,National Government,Nothing,Neutral,,,https://rus.azattyq.org/a/30400517.html,Online Search,Activists held a protest on Abay Square in front of the city council. They demanded freedom for political prisoners and a change of government. About 20 people said that they were demanding a meeting with the regional governor.
27 January 2020,Zhanaozen,0,0,43.357796,52.806913,40,0,Strike,Disruptive,Property,Property & Land,,,,,,,0,KMG Security,,Business,Local Non-Gov Actor,Promise,Constructive,,,https://www.lada.kz/aktau_news/society/76449-ohranniki-iz-zhanaozena-nedovolny-usloviyami-truda.html,ACLED,Workers in Zhanaozen demanded increased pay and transportation for employees of KMG Security.
